address,chaoxiang,chuzufangshi,ditie,gongnuan,href,huxing,kanfangshijian,louceng,louxing,mianji,shangquan,zhifufangshi,zhuangxiu,zujin
胜古南里,南北,整租,距离地铁和平西桥404米,集中供暖,https://bj.5i5j.com/zufang/41460256.html,2室1厅,电话预约,中楼层/6层,板楼,65,安贞,押2付3,中装,7800
霞光里30号院,南,整租,距离地铁三元桥540米,集中供暖,https://bj.5i5j.com/zufang/41511838.html,1室1厅,电话预约,底层/6层,板楼,43,燕莎,押2付3,精装,6000
世纪星城,南北,整租,距离地铁果园990米,集中供暖,https://bj.5i5j.com/zufang/41511934.html,2室1厅,电话预约,中楼层/26层,板楼,110,通州北苑,押2付3,精装,6000
中关村东大院,南,整租,距离地铁中关村232米,集中供暖,https://bj.5i5j.com/zufang/41513241.html,1室1厅,随时看房,低楼层/6层,板楼,58,中关村,押2付3,精装,7500
同兴园小区,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41425196.html,3室1厅,随时看房,顶层/6层,其他,93,西红门,押2付3,简装,5600
八里庄61号院,东,电话预约,0,整租,https://bj.5i5j.com/zufang/41426953.html,1室1厅,定慧寺,高楼层/7层,板楼,52,距离地铁海淀五路居258米,押1付3,精装,5600
珠江丽景家园,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41427000.html,2室1厅,电话预约,底层/10层,板楼,80,潞苑,押2付3,中装,4000
希格玛公寓,东南,整租,距离地铁知春路322米,集中供暖,https://bj.5i5j.com/zufang/41428118.html,3室1厅,随时看房,低楼层/21层,塔楼,169.73,中关村,押2付3,中装,14500
康庄路50号院,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41428439.html,1室1厅,枣园,高楼层/15层,板楼,65,0,押2付3,中装,3600
古城南路小区,南,整租,距离地铁古城199米,集中供暖,https://bj.5i5j.com/zufang/41430726.html,2室1厅,电话预约,中楼层/5层,板楼,50,古城,押2付3,中装,4600
首师大宿舍,南北,整租,距离地铁花园桥706米,集中供暖,https://bj.5i5j.com/zufang/41430913.html,2室1厅,电话预约,底层/6层,板楼,60,定慧寺,押2付3,精装,8500
万象新天罗兰大道,南北,整租,距离地铁常营154米,集中供暖,https://bj.5i5j.com/zufang/41431008.html,3室2厅,电话预约,低楼层/17层,板楼,147.94,常营,押1付3,精装,12500
中海城-风情苑,南北,整租,距离地铁成寿寺302米,集中供暖,https://bj.5i5j.com/zufang/41433524.html,3室2厅,电话预约,低楼层/11层,板楼,127,成寿寺,押1付3,精装,15000
滨河西里,南北,整租,距离地铁枣园681米,集中供暖,https://bj.5i5j.com/zufang/41433790.html,2室1厅,电话预约,顶层/6层,板楼,62,枣园,押2付3,简装,3800
丽园187号院,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41434930.html,2室1厅,枣园,高楼层/12层,板楼,88,距离地铁枣园1428米,押2付3,精装,4500
宜兰园,北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41437670.html,2室2厅,随时看房,底层/6层,板楼,98,花乡,押1付3,精装,5500
宜兰园,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41438498.html,2室1厅,随时看房,底层/6层,板楼,100,花乡,押2付3,精装,5600
水木天成,西南,整租,距离地铁永泰庄1074米,集中供暖,https://bj.5i5j.com/zufang/41505372.html,2室1厅,随时看房,中楼层/30层,塔楼,100,清河,押2付3,精装,7700
新兴东巷,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41505396.html,2室1厅,西直门,中楼层/5层,板楼,70,距离地铁西直门280米,押2付3,精装,7500
安贞西里三区,南,整租,距离地铁安华桥240米,自供暖,https://bj.5i5j.com/zufang/41505465.html,1室1厅,随时看房,中楼层/6层,板楼,41,安贞,押2付3,简装,5000
华业东方玫瑰A区,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41505556.html,2室1厅,临河里,高楼层/21层,板楼,100,0,押2付3,中装,5500
车公庄西路20号院,南北,整租,距离地铁白石桥南268米,集中供暖,https://bj.5i5j.com/zufang/41505630.html,2室1厅,随时看房,中楼层/5层,板楼,55,甘家口,押1付3,精装,7200
首城国际,南,整租,距离地铁双井668米,集中供暖,https://bj.5i5j.com/zufang/41505648.html,1室1厅,随时看房,中楼层/28层,塔楼,55,双井,押2付3,精装,8000
青年公寓,北,整租,距离地铁人民大学485米,集中供暖,https://bj.5i5j.com/zufang/41505715.html,1室1厅,随时看房,高楼层/18层,塔楼,45,双榆树,押2付3,简装,6300
西土城路31号院,南,整租,距离地铁大钟寺690米,集中供暖,https://bj.5i5j.com/zufang/41505733.html,3室1厅,电话预约,低楼层/6层,板楼,56.3,皂君庙,押2付3,中装,3800
西八里庄北里,南,整租,距离地铁慈寿寺409米,集中供暖,https://bj.5i5j.com/zufang/41505750.html,2室1厅,电话预约,低楼层/6层,板楼,60,定慧寺,押2付3,中装,6200
四合上院,南北,整租,距离地铁菜市口358米,集中供暖,https://bj.5i5j.com/zufang/41505759.html,3室1厅,电话预约,中楼层/18层,板楼,150.9,宣武门,押1付6,精装,26000
芳园里,南北,整租,距离地铁将台312米,集中供暖,https://bj.5i5j.com/zufang/41506848.html,2室1厅,电话预约,底层/6层,板楼,70,酒仙桥,押2付3,精装,7000
紫南家园,东南,整租,距离地铁南楼梓庄287米,集中供暖,https://bj.5i5j.com/zufang/41506876.html,1室1厅,电话预约,底层/6层,板楼,67,欢乐谷,押1付3,精装,5400
东方雅苑,西北,整租,距离地铁平乐园327米,集中供暖,https://bj.5i5j.com/zufang/41507200.html,1室1厅,随时看房,底层/25层,板楼,37,大望路,押2付3,精装,6500
田村29号院,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41507656.html,2室1厅,电话预约,中楼层/5层,板楼,65,田村,押2付3,精装,5600
槐柏树街北里,南,整租,距离地铁长椿街831米,集中供暖,https://bj.5i5j.com/zufang/41507850.html,1室1厅,电话预约,低楼层/6层,板楼,60,长椿街,押1付3,简装,3500
相来家园,东,整租,距离地铁长椿街430米,集中供暖,https://bj.5i5j.com/zufang/41507938.html,1室1厅,电话预约,底层/16层,板楼,77,长椿街,押1付3,精装,9500
傲城融富中心,西南,整租,距离地铁北苑路北372米,自供暖,https://bj.5i5j.com/zufang/41501255.html,4室2厅,随时看房,中楼层/32层,塔楼,235,北苑,押1付3,精装,32000
武夷花园牡丹园,北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41501283.html,1室1厅,随时看房,底层/6层,板楼,49,武夷花园,押1付3,中装,3200
模式口西里,南,整租,距离地铁金安桥1300米,集中供暖,https://bj.5i5j.com/zufang/41501398.html,2室1厅,随时看房,顶层/6层,板楼,55,苹果园,押2付3,精装,3600
财智会馆,东,整租,距离地铁车道沟931米,集中供暖,https://bj.5i5j.com/zufang/41501560.html,1室1厅,电话预约,高楼层/14层,板楼,49,紫竹桥,押2付3,中装,5500
官悦欣园,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41501604.html,2室1厅,欢乐谷,低楼层/30层,板楼,97,距离地铁南楼梓庄299米,押2付3,精装,7500
珠江帝景B区,南,整租,距离地铁九龙山365米,集中供暖,https://bj.5i5j.com/zufang/41501646.html,2室1厅,随时看房,高楼层/29层,板塔结合,110,大望路,押1付6,豪装,13400
站前巴黎,南,整租,距离地铁梨园749米,集中供暖,https://bj.5i5j.com/zufang/41502393.html,3室1厅,随时看房,低楼层/6层,板楼,98,梨园,押2付3,精装,5500
美欣家园,南北,整租,距离地铁永泰庄878米,自供暖,https://bj.5i5j.com/zufang/41502567.html,1室1厅,随时看房,顶层/15层,板楼,85,清河,押2付3,精装,6500
海特花园,南北,整租,距离地铁苹果园1162米,集中供暖,https://bj.5i5j.com/zufang/41502835.html,2室1厅,电话预约,低楼层/7层,板楼,70,苹果园,押2付3,中装,5000
定福庄西街,南,整租,距离地铁传媒大学387米,集中供暖,https://bj.5i5j.com/zufang/41503023.html,1室1厅,电话预约,中楼层/18层,板楼,56,定福庄,押2付3,精装,4500
核桃园南里,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41503050.html,3室1厅,长椿街,低楼层/6层,板楼,80,距离地铁广安门内342米,押1付3,简装,7500
中海御鑫阁,东南,整租,距离地铁郭公庄460米,集中供暖,https://bj.5i5j.com/zufang/41503180.html,1室1厅,随时看房,高楼层/25层,塔楼,40,科技园区,押1付3,精装,4500
高楼金第,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41503345.html,1室0厅,土桥,中楼层/27层,板楼,40,距离地铁土桥944米,押2付3,精装,2800
后屯路32号院,南北,整租,距离地铁永泰庄153米,集中供暖,https://bj.5i5j.com/zufang/41503355.html,2室1厅,电话预约,高楼层/6层,板楼,67.9,清河,押2付3,简装,6500
沿海赛洛城二期,南,整租,距离地铁百子湾804米,集中供暖,https://bj.5i5j.com/zufang/41503374.html,1室1厅,随时看房,低楼层/16层,板楼,55,百子湾,押1付3,精装,6500
官苑八号,南北,整租,距离地铁车公庄545米,集中供暖,https://bj.5i5j.com/zufang/41503559.html,3室2厅,随时看房,低楼层/16层,板楼,148,官园,押2付3,豪装,27000
满庭芳园,南,整租,距离地铁人民大学835米,集中供暖,https://bj.5i5j.com/zufang/41496375.html,6室2厅,电话预约,底层/24层,塔楼,286,双榆树,押2付3,中装,32000
满庭芳园,西南,整租,距离地铁人民大学835米,集中供暖,https://bj.5i5j.com/zufang/41496404.html,3室2厅,电话预约,底层/24层,塔楼,153,双榆树,押2付3,中装,32000
双锦园,南北,整租,距离地铁八角游乐园1006米,集中供暖,https://bj.5i5j.com/zufang/41496760.html,2室1厅,随时看房,中楼层/14层,塔楼,70,鲁谷,押2付3,精装,5500
高楼金第,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41496827.html,1室0厅,土桥,高楼层/29层,板楼,40,距离地铁土桥944米,押2付3,精装,2800
金隅花石匠,东南西,整租,距离地铁土桥1052米,集中供暖,https://bj.5i5j.com/zufang/41496866.html,3室2厅,随时看房,中楼层/13层,塔楼,117,临河里,押1付3,简装,6300
河畔丽景,南北,整租,距离地铁北运河西1308米,集中供暖,https://bj.5i5j.com/zufang/41497326.html,2室1厅,电话预约,中楼层/6层,板楼,86,武夷花园,押1付3,简装,4500
青塔秀园,东,整租,0,集中供暖,https://bj.5i5j.com/zufang/41497359.html,1室1厅,电话预约,顶层/5层,板楼,45,青塔,押2付3,中装,4000
翠成馨园C区,南北,整租,距离地铁欢乐谷景区1061米,自供暖,https://bj.5i5j.com/zufang/41497375.html,2室2厅,随时看房,顶层/13层,板楼,141,欢乐谷,押1付3,精装,7500
双榆树北里,南北,整租,距离地铁人民大学545米,集中供暖,https://bj.5i5j.com/zufang/41497475.html,2室1厅,电话预约,中楼层/6层,板楼,65,双榆树,押1付3,精装,8000
交大嘉园,东南,整租,距离地铁西直门1091米,集中供暖,https://bj.5i5j.com/zufang/41497600.html,3室2厅,随时看房,低楼层/19层,板楼,108,西直门,押2付3,中装,13500
模式口西里,南,整租,距离地铁金安桥1300米,集中供暖,https://bj.5i5j.com/zufang/41497865.html,2室1厅,随时看房,顶层/8层,板楼,57,苹果园,押1付3,简装,3600
空港吉祥花园,南,整租,距离地铁花梨坎461米,集中供暖,https://bj.5i5j.com/zufang/41497944.html,2室1厅,电话预约,中楼层/8层,板楼,75,后沙峪,押1付3,精装,5200
悦来巷小区,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41498027.html,2室1厅,房山城关,高楼层/6层,板楼,81,距离地铁房山城关933米,押2付3,精装,2500
东潞苑五区,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41498054.html,4室3厅,电话预约,底层/3层,其他,205.58,潞苑,押1付3,精装,12000
右安西里,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41498136.html,2室1厅,右安门内,低楼层/4层,板楼,65,距离地铁陶然亭993米,押2付3,中装,5500
海户西里,南北,整租,距离地铁角门东1117米,集中供暖,https://bj.5i5j.com/zufang/41498316.html,2室1厅,随时看房,高楼层/6层,板楼,65,洋桥,押2付3,中装,4900
永乐西区,南东北,整租,距离地铁八宝山1001米,集中供暖,https://bj.5i5j.com/zufang/41493919.html,2室1厅,随时看房,低楼层/18层,塔楼,70,鲁谷,押1付3,豪装,5600
王庄路27号院,南北,整租,距离地铁五道口392米,集中供暖,https://bj.5i5j.com/zufang/41493966.html,2室1厅,随时看房,高楼层/6层,板楼,56.7,五道口,押2付3,精装,7800
六里屯北里,南,整租,距离地铁朝阳公园326米,集中供暖,https://bj.5i5j.com/zufang/41494003.html,1室1厅,随时看房,中楼层/6层,板楼,48,团结湖,押2付3,中装,6500
海通梧桐苑,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41494036.html,2室1厅,随时看房,顶层/6层,板楼,80,梨园,押2付3,中装,4000
龙湖大方居,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41494080.html,2室1厅,电话预约,中楼层/22层,板楼,80,九棵树(家乐福),押2付3,中装,4300
城建琨廷北区,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41494113.html,2室1厅,窦店,中楼层/15层,板楼,86,0,押1付3,精装,2700
高楼金第,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41494182.html,1室1厅,土桥,高楼层/29层,板塔结合,40,距离地铁土桥944米,押2付3,中装,3000
时代国际,南北,整租,距离地铁双井346米,集中供暖,https://bj.5i5j.com/zufang/41494252.html,2室1厅,随时看房,低楼层/21层,板楼,104.2,双井,押2付3,精装,11000
万科长阳天地长悦路5号院,南,整租,距离地铁良乡大学城810米,自供暖,https://bj.5i5j.com/zufang/41494506.html,2室1厅,随时看房,低楼层/21层,板楼,80,长阳,押1付3,精装,4500
新风南里,南,整租,距离地铁积水潭1390米,集中供暖,https://bj.5i5j.com/zufang/41494511.html,1室1厅,电话预约,中楼层/6层,板楼,46,德胜门,押2付3,精装,5500
瑞旗家园,南北,整租,距离地铁霍营448米,自供暖,https://bj.5i5j.com/zufang/41494570.html,2室1厅,随时看房,高楼层/16层,板楼,90,西三旗,押2付3,精装,6500
华贸城8号院,南东北,整租,距离地铁北苑655米,自供暖,https://bj.5i5j.com/zufang/41494670.html,3室2厅,随时看房,高楼层/31层,板楼,173,北苑,押2付3,精装,15000
MASTER领寓,东,整租,距离地铁柳芳828米,自供暖,https://bj.5i5j.com/zufang/41494707.html,1室1厅,电话预约,中楼层/20层,塔楼,72,三元桥,押1付3,精装,7500
UHN国际村,南,整租,距离地铁太阳宫574米,集中供暖,https://bj.5i5j.com/zufang/41494735.html,1室1厅,电话预约,中楼层/32层,塔楼,50,三元桥,押1付3,精装,8500
大羊宜宾胡同31号院,南,整租,距离地铁建国门650米,集中供暖,https://bj.5i5j.com/zufang/41494794.html,1室1厅,电话预约,底层/6层,板楼,45,建国门,押1付3,中装,6200
北京北小区,南北,整租,距离地铁立水桥511米,集中供暖,https://bj.5i5j.com/zufang/41494853.html,2室1厅,电话预约,低楼层/22层,板塔结合,113.01,立水桥,押1付3,精装,6500
青年湖西里,南,整租,距离地铁安德里北街455米,集中供暖,https://bj.5i5j.com/zufang/41490945.html,1室1厅,电话预约,中楼层/5层,板楼,40,安定门,押1付3,精装,6200
五月华庭,东,整租,距离地铁积水潭511米,自供暖,https://bj.5i5j.com/zufang/41490996.html,1室1厅,电话预约,中楼层/12层,塔楼,33.93,小西天,押2付12,精装,5400
京棉新城,西,整租,距离地铁十里堡689米,集中供暖,https://bj.5i5j.com/zufang/41491329.html,2室1厅,电话预约,高楼层/28层,板楼,95,十里堡,押2付3,精装,8500
中湾国际,北,整租,距离地铁苏州街670米,自供暖,https://bj.5i5j.com/zufang/41491047.html,1室1厅,电话预约,高楼层/19层,塔楼,66,苏州桥,押1付3,精装,8500
梧杖爱,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41491443.html,3室1厅,随时看房,高楼层/12层,板楼,120,长阳,押2付3,精装,4500
云龙家园,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41491535.html,2室1厅,随时看房,中楼层/6层,板楼,100,旧宫,押2付3,精装,5500
柳岸方园,南北,整租,距离地铁梨园1012米,集中供暖,https://bj.5i5j.com/zufang/41491565.html,1室1厅,随时看房,中楼层/11层,塔楼,56,玉桥,押2付3,精装,3500
欧陆经典风格派,南,整租,距离地铁大屯路东785米,集中供暖,https://bj.5i5j.com/zufang/41491672.html,1室1厅,电话预约,中楼层/22层,塔楼,46,亚运村小营,押2付3,中装,5600
农光东里,南,整租,距离地铁劲松741米,集中供暖,https://bj.5i5j.com/zufang/41491724.html,2室1厅,电话预约,顶层/18层,塔楼,78,劲松,押1付3,中装,7000
六里屯北里,南北,整租,距离地铁朝阳公园326米,集中供暖,https://bj.5i5j.com/zufang/41491818.html,1室1厅,随时看房,中楼层/6层,板楼,79,团结湖,押2付3,精装,6500
河畔丽景,北,整租,距离地铁北运河西1308米,集中供暖,https://bj.5i5j.com/zufang/41491876.html,1室1厅,电话预约,底层/25层,板楼,64,武夷花园,押2付3,简装,3500
亚林西居住区,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41491889.html,2室1厅,右安门外,中楼层/24层,板塔结合,87,0,押2付3,中装,7000
金地格林格林北区,南,整租,0,集中供暖,https://bj.5i5j.com/zufang/41492002.html,2室1厅,电话预约,低楼层/22层,板楼,76,北关,押2付3,中装,4400
长城国际,东,整租,距离地铁果园986米,集中供暖,https://bj.5i5j.com/zufang/41492038.html,1室1厅,随时看房,顶层/20层,板楼,57,通州北苑,押2付3,中装,4100
